start_genconfig
exclusion_zone,20.00000000,0.00000174,0.00000075,0.01334086,0.00473060,0.00212707,0.00265551,16.39893314,16.39878863
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,30.00000000,cm
pn_vertical_sep,65.68630241,cm
total_sigma_proton,0.03571125,pb
total_solid_proton,43.53187247,msr
total_sigma_neutron,0.01266205,pb
total_solid_neutron,43.52724909,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00002494,0.00000956,0.02429744,0.00861615,0.03146719,0.03384101,29.77283264,29.77271095
exclusion_zone,2.50000000,0.00002167,0.00000835,0.02419821,0.00858096,0.02730070,0.02951456,29.65199527,29.65187387
exclusion_zone,5.00000000,0.00001717,0.00000668,0.02395490,0.00849469,0.02159527,0.02359711,29.35544819,29.35533764
exclusion_zone,7.50000000,0.00001315,0.00000517,0.02351926,0.00834021,0.01653996,0.01826349,28.82375154,28.82364999
exclusion_zone,10.00000000,0.00000968,0.00000384,0.02279326,0.00808277,0.01214336,0.01354987,27.93697907,27.93688697
exclusion_zone,12.50000000,0.00000702,0.00000279,0.02160307,0.00766073,0.00882645,0.00989096,26.48326770,26.48318469
exclusion_zone,15.00000000,0.00000483,0.00000195,0.01972492,0.00699472,0.00604292,0.00687117,24.18491077,24.18483858
exclusion_zone,17.50000000,0.00000314,0.00000126,0.01705117,0.00604657,0.00391179,0.00445096,20.90471627,20.90465443
exclusion_zone,20.00000000,0.00000195,0.00000078,0.01374455,0.00487399,0.00239551,0.00274965,16.84288381,16.84283423
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,45.00000000,cm
pn_vertical_sep,65.68757842,cm
total_sigma_proton,0.03444593,pb
total_solid_proton,42.08875240,msr
total_sigma_neutron,0.01220567,pb
total_solid_neutron,42.05213613,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00002553,0.00000914,0.02343696,0.00831160,0.03224780,0.03244616,28.78909323,28.78907258
exclusion_zone,2.50000000,0.00002225,0.00000797,0.02334178,0.00827785,0.02808615,0.02828693,28.67294568,28.67292486
exclusion_zone,5.00000000,0.00001778,0.00000638,0.02310861,0.00819516,0.02241058,0.02259898,28.38811793,28.38810685
exclusion_zone,7.50000000,0.00001372,0.00000494,0.02269117,0.00804713,0.01731879,0.01749735,27.87764754,27.87764351
exclusion_zone,10.00000000,0.00001017,0.00000367,0.02199505,0.00780027,0.01283206,0.01298802,27.02570196,27.02570475
exclusion_zone,12.50000000,0.00000740,0.00000267,0.02085331,0.00739538,0.00938287,0.00949162,25.62863006,25.62863667
exclusion_zone,15.00000000,0.00000514,0.00000186,0.01904756,0.00675500,0.00650539,0.00658176,23.41459047,23.41460044
exclusion_zone,17.50000000,0.00000338,0.00000121,0.01647299,0.00584196,0.00425960,0.00427363,20.24958062,20.24959038
exclusion_zone,20.00000000,0.00000213,0.00000075,0.01328279,0.00471059,0.00267096,0.00265488,16.32208755,16.32209671
end_hcal_voffset_config
