start_genconfig
exclusion_zone,20.00000000,0.00000408,0.00000176,0.01352116,0.00479458,0.00505530,0.00619795,16.60214223,16.60203062
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,30.00000000,cm
pn_vertical_sep,61.14484608,cm
total_sigma_proton,0.03575616,pb
total_solid_proton,43.57564269,msr
total_sigma_neutron,0.01267620,pb
total_solid_neutron,43.56457768,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00004515,0.00001668,0.02432333,0.00862546,0.05691304,0.05901562,29.79735924,29.79727389
exclusion_zone,2.50000000,0.00003936,0.00001460,0.02422399,0.00859023,0.04964832,0.05169335,29.67641628,29.67633109
exclusion_zone,5.00000000,0.00003172,0.00001184,0.02398040,0.00850386,0.03999107,0.04187695,29.37960998,29.37953524
exclusion_zone,7.50000000,0.00002467,0.00000928,0.02354422,0.00834919,0.03106391,0.03279285,28.84739754,28.84733116
exclusion_zone,10.00000000,0.00001838,0.00000699,0.02281745,0.00809147,0.02307346,0.02461074,27.95989557,27.95983753
exclusion_zone,12.50000000,0.00001352,0.00000520,0.02162593,0.00766895,0.01696152,0.01830487,26.50492795,26.50487711
exclusion_zone,15.00000000,0.00000961,0.00000374,0.01974564,0.00700217,0.01205269,0.01315594,24.20453708,24.20449400
exclusion_zone,17.50000000,0.00000675,0.00000265,0.01706911,0.00605302,0.00846169,0.00933348,20.92171205,20.92167523
exclusion_zone,20.00000000,0.00000450,0.00000180,0.01375909,0.00487921,0.00561461,0.00630738,16.85665360,16.85662409
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,45.00000000,cm
pn_vertical_sep,61.14443781,cm
total_sigma_proton,0.03444718,pb
total_solid_proton,42.09038098,msr
total_sigma_neutron,0.01220567,pb
total_solid_neutron,42.05213613,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00004504,0.00001598,0.02343682,0.00831160,0.05676411,0.05671807,28.78907516,28.78907258
exclusion_zone,2.50000000,0.00003938,0.00001397,0.02334164,0.00827785,0.04966931,0.04963310,28.67292767,28.67292486
exclusion_zone,5.00000000,0.00003190,0.00001132,0.02310847,0.00819516,0.04022448,0.04019568,28.38810010,28.38810685
exclusion_zone,7.50000000,0.00002494,0.00000886,0.02269104,0.00804713,0.03142179,0.03141035,27.87763003,27.87764351
exclusion_zone,10.00000000,0.00001878,0.00000667,0.02199492,0.00780027,0.02357905,0.02356032,27.02568502,27.02570475
exclusion_zone,12.50000000,0.00001396,0.00000496,0.02085319,0.00739538,0.01753027,0.01752643,25.62861411,25.62863667
exclusion_zone,15.00000000,0.00001003,0.00000357,0.01904745,0.00675500,0.01261581,0.01261434,23.41457600,23.41460044
exclusion_zone,17.50000000,0.00000711,0.00000253,0.01647289,0.00584196,0.00894793,0.00894434,20.24956811,20.24959038
exclusion_zone,20.00000000,0.00000479,0.00000171,0.01328271,0.00471059,0.00602418,0.00602286,16.32207749,16.32209671
end_hcal_voffset_config
