start_genconfig
exclusion_zone,20.00000000,0.00000031,0.00000003,0.01282439,0.00454737,0.00035409,0.00010264,15.75871890,15.75857404
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,30.00000000,cm
pn_vertical_sep,74.72820856,cm
total_sigma_proton,0.03517017,pb
total_solid_proton,42.96418829,msr
total_sigma_neutron,0.01247315,pb
total_solid_neutron,42.97132548,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00000703,0.00000282,0.02394197,0.00848998,0.00883817,0.01011316,29.40140105,29.40122302
exclusion_zone,2.50000000,0.00000607,0.00000242,0.02384437,0.00845537,0.00762553,0.00869067,29.28225929,29.28208426
exclusion_zone,5.00000000,0.00000460,0.00000186,0.02360494,0.00837048,0.00576487,0.00667548,28.98976377,28.98960005
exclusion_zone,7.50000000,0.00000334,0.00000134,0.02317626,0.00821847,0.00416843,0.00479994,28.46531764,28.46516625
exclusion_zone,10.00000000,0.00000224,0.00000088,0.02246192,0.00796517,0.00276990,0.00314059,27.59071438,27.59057386
exclusion_zone,12.50000000,0.00000142,0.00000053,0.02129054,0.00754980,0.00171955,0.00190020,26.15662841,26.15649933
exclusion_zone,15.00000000,0.00000084,0.00000028,0.01944030,0.00689370,0.00101760,0.00100118,23.88743585,23.88732140
exclusion_zone,17.50000000,0.00000049,0.00000012,0.01680521,0.00595927,0.00057960,0.00043311,20.64764938,20.64755053
exclusion_zone,20.00000000,0.00000032,0.00000004,0.01354482,0.00480310,0.00036416,0.00014248,16.63413079,16.63405087
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,45.00000000,cm
pn_vertical_sep,74.73715801,cm
total_sigma_proton,0.03444031,pb
total_solid_proton,42.08161234,msr
total_sigma_neutron,0.01220567,pb
total_solid_neutron,42.05213613,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00000731,0.00000274,0.02343742,0.00831160,0.00931330,0.00981346,28.78910198,28.78907258
exclusion_zone,2.50000000,0.00000632,0.00000235,0.02334224,0.00827785,0.00804866,0.00845382,28.67295186,28.67292486
exclusion_zone,5.00000000,0.00000483,0.00000181,0.02310907,0.00819516,0.00613055,0.00648846,28.38812412,28.38810685
exclusion_zone,7.50000000,0.00000352,0.00000131,0.02269161,0.00804713,0.00445133,0.00467750,27.87765109,27.87764351
exclusion_zone,10.00000000,0.00000239,0.00000086,0.02199547,0.00780027,0.00298947,0.00308812,27.02570548,27.02570475
exclusion_zone,12.50000000,0.00000153,0.00000053,0.02085372,0.00739538,0.00188303,0.00186518,25.62863337,25.62863667
exclusion_zone,15.00000000,0.00000092,0.00000027,0.01904793,0.00675500,0.00112320,0.00098869,23.41459386,23.41460044
exclusion_zone,17.50000000,0.00000053,0.00000012,0.01647331,0.00584196,0.00064476,0.00044048,20.24958394,20.24959038
exclusion_zone,20.00000000,0.00000033,0.00000004,0.01328305,0.00471059,0.00038919,0.00015989,16.32209052,16.32209671
end_hcal_voffset_config
