start_genconfig
exclusion_zone,20.00000000,0.00000064,0.00000022,0.01310640,0.00464743,0.00077521,0.00078603,16.11706732,16.11695371
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,30.00000000,cm
pn_vertical_sep,70.20051366,cm
total_sigma_proton,0.03550495,pb
total_solid_proton,43.32494158,msr
total_sigma_neutron,0.01259050,pb
total_solid_neutron,43.32642135,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00001347,0.00000535,0.02416301,0.00856843,0.01698320,0.01902619,29.63885489,29.63873974
exclusion_zone,2.50000000,0.00001165,0.00000465,0.02406444,0.00853348,0.01467649,0.01654042,29.51867627,29.51856138
exclusion_zone,5.00000000,0.00000909,0.00000366,0.02382261,0.00844773,0.01143116,0.01299534,29.22359797,29.22349631
exclusion_zone,7.50000000,0.00000693,0.00000278,0.02338975,0.00829424,0.00871979,0.00991224,28.69466983,28.69457929
exclusion_zone,10.00000000,0.00000493,0.00000201,0.02266833,0.00803843,0.00618004,0.00712825,27.81245889,27.81237728
exclusion_zone,12.50000000,0.00000334,0.00000135,0.02148539,0.00761896,0.00414957,0.00478440,26.36596468,26.36589133
exclusion_zone,15.00000000,0.00000215,0.00000086,0.01961776,0.00695669,0.00264904,0.00304322,24.07809490,24.07803141
exclusion_zone,17.50000000,0.00000128,0.00000049,0.01695826,0.00601359,0.00155255,0.00174005,20.81208647,20.81203167
exclusion_zone,20.00000000,0.00000069,0.00000024,0.01366905,0.00484719,0.00084045,0.00084810,16.76761271,16.76756844
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,45.00000000,cm
pn_vertical_sep,70.20462986,cm
total_sigma_proton,0.03444383,pb
total_solid_proton,42.08605735,msr
total_sigma_neutron,0.01220567,pb
total_solid_neutron,42.05213613,msr
thetapq_radius,21.11848395,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00001406,0.00000513,0.02343716,0.00831160,0.01783249,0.01828173,28.78912192,28.78907258
exclusion_zone,2.50000000,0.00001221,0.00000446,0.02334199,0.00827785,0.01548861,0.01590837,28.67297423,28.67292486
exclusion_zone,5.00000000,0.00000956,0.00000351,0.02310882,0.00819516,0.01213349,0.01249838,28.38814382,28.38810685
exclusion_zone,7.50000000,0.00000729,0.00000267,0.02269137,0.00804713,0.00926523,0.00954525,27.87767053,27.87764351
exclusion_zone,10.00000000,0.00000523,0.00000193,0.02199524,0.00780027,0.00663334,0.00686110,27.02572424,27.02570475
exclusion_zone,12.50000000,0.00000355,0.00000130,0.02085349,0.00739538,0.00447113,0.00459688,25.62865118,25.62863667
exclusion_zone,15.00000000,0.00000232,0.00000083,0.01904772,0.00675500,0.00290533,0.00294811,23.41460999,23.41460044
exclusion_zone,17.50000000,0.00000141,0.00000048,0.01647313,0.00584196,0.00173609,0.00170511,20.24959783,20.24959038
exclusion_zone,20.00000000,0.00000076,0.00000023,0.01328290,0.00471059,0.00093565,0.00082544,16.32210187,16.32209671
end_hcal_voffset_config
